x 	 u_pred 	 u_exact
2.339999999999999858e+00	3.589473499875337126e+01	1.813222502811399739e+00
2.350000000000000089e+00	3.587868148699152471e+01	1.818643202082800725e+00
2.359999999999999876e+00	3.586215950265999197e+01	1.824056985703760736e+00
2.370000000000000107e+00	3.584517400027021239e+01	1.829463891744990578e+00
2.379999999999999893e+00	3.582773060507390284e+01	1.834863957907967968e+00
2.390000000000000124e+00	3.580983555827041442e+01	1.840257221530056331e+00
2.399999999999999911e+00	3.579149566539086891e+01	1.845643719589526777e+00
2.410000000000000142e+00	3.577271824767045416e+01	1.851023488710495046e+00
2.419999999999999929e+00	3.575351109623196777e+01	1.856396565167765411e+00
2.430000000000000160e+00	3.573388242891463307e+01	1.861762984891593309e+00
2.439999999999999947e+00	3.571384084959406380e+01	1.867122783472360270e+00
2.450000000000000178e+00	3.569339530984739639e+01	1.872475996165168466e+00
2.459999999999999964e+00	3.567255507282869331e+01	1.877822657894353320e+00
2.470000000000000195e+00	3.565132967922740903e+01	1.883162803257918849e+00
2.479999999999999982e+00	3.562972891519127216e+01	1.888496466531894180e+00
2.490000000000000213e+00	3.560776278210262547e+01	1.893823681674615678e+00
2.500000000000000000e+00	3.558544146810444886e+01	1.899144482330934691e+00
2.510000000000000231e+00	3.556277532127884911e+01	1.904458901836353579e+00
2.520000000000000018e+00	3.553977482438716606e+01	1.909766973221089570e+00
2.530000000000000249e+00	3.551645057108648018e+01	1.915068729214071341e+00
2.540000000000000036e+00	3.549281324354318912e+01	1.920364202246865437e+00
2.550000000000000266e+00	3.546887359136863438e+01	1.925653424457538732e+00
2.560000000000000053e+00	3.544464241180712349e+01	1.930936427694452062e+00
2.569999999999999840e+00	3.542013053111072196e+01	1.936213243519996130e+00
2.580000000000000071e+00	3.539534878703916121e+01	1.941483903214258122e+00
2.589999999999999858e+00	3.537030801242745071e+01	1.946748437778632157e+00
2.600000000000000089e+00	3.534501901976661742e+01	1.952006877939368001e+00
2.609999999999999876e+00	3.531949258674676173e+01	1.957259254151060723e+00
2.620000000000000107e+00	3.529373944271454633e+01	1.962505596600084390e+00
2.629999999999999893e+00	3.526777025599977122e+01	1.967745935207967367e+00
2.640000000000000124e+00	3.524159562206872920e+01	1.972980299634714996e+00
2.649999999999999911e+00	3.521522605246392601e+01	1.978208719282075423e+00
2.660000000000000142e+00	3.518867196449262025e+01	1.983431223296754808e+00
2.669999999999999929e+00	3.516194367162820100e+01	1.988647840573578796e+00
2.680000000000000160e+00	3.513505137459049621e+01	1.993858599758605354e+00
2.689999999999999947e+00	3.510800515307319358e+01	1.999063529252184113e+00
2.700000000000000178e+00	3.508081495808787764e+01	2.004262657211971721e+00
2.709999999999999964e+00	3.505349060489582769e+01	2.009456011555893262e+00
2.720000000000000195e+00	3.502604176650031320e+01	2.014643619965062804e+00
2.729999999999999982e+00	3.499847796767336661e+01	2.019825509886653325e+00
2.740000000000000213e+00	3.497080857949235622e+01	2.025001708536723122e+00
2.750000000000000000e+00	3.494304281436260595e+01	2.030172242902998914e+00
2.760000000000000231e+00	3.491518972150383604e+01	2.035337139747612323e+00
2.770000000000000018e+00	3.488725818287878866e+01	2.040496425609797715e+00
2.780000000000000249e+00	3.485925690954368861e+01	2.045650126808546077e+00
2.790000000000000036e+00	3.483119443840092089e+01	2.050798269445215816e+00
2.800000000000000266e+00	3.480307912933507453e+01	2.055940879406109367e+00
2.810000000000000053e+00	3.477491916271468142e+01	2.061077982365001837e+00
2.819999999999999840e+00	3.474672253724210691e+01	2.066209603785639892e+00
2.830000000000000071e+00	3.471849706813529934e+01	2.071335768924195797e+00
2.839999999999999858e+00	3.469025038562555352e+01	2.076456502831686368e+00
2.850000000000000089e+00	3.466198993375599002e+01	2.081571830356357733e+00
2.859999999999999876e+00	3.463372296946610618e+01	2.086681776146029677e+00
2.870000000000000107e+00	3.460545656194847908e+01	2.091786364650408458e+00
2.879999999999999893e+00	3.457719759226386458e+01	2.096885620123362326e+00
2.890000000000000124e+00	3.454895275320188119e+01	2.101979566625166829e+00
2.899999999999999911e+00	3.452072854937443935e+01	2.107068228024711054e+00
2.910000000000000142e+00	3.449253129753022762e+01	2.112151628001677217e+00
2.919999999999999929e+00	3.446436712707814820e+01	2.117229790048682059e+00
2.930000000000000160e+00	3.443624198080880205e+01	2.122302737473393819e+00
2.939999999999999947e+00	3.440816161580296040e+01	2.127370493400610574e+00
2.950000000000000178e+00	3.438013160451674111e+01	2.132433080774314593e+00
2.959999999999999964e+00	3.435215733603321553e+01	2.137490522359692058e+00
2.970000000000000195e+00	3.432424401747097420e+01	2.142542840745126131e+00
2.979999999999999982e+00	3.429639667554002358e+01	2.147590058344160724e+00
2.990000000000000213e+00	3.426862015823604679e+01	2.152632197397435387e+00
3.000000000000000000e+00	3.424091913666438813e+01	2.157669279974593124e+00
3.010000000000000231e+00	3.421329810698512119e+01	2.162701327976158883e+00
3.020000000000000018e+00	3.418576139247146983e+01	2.167728363135394964e+00
3.030000000000000249e+00	3.415831314567311949e+01	2.172750407020126673e+00
3.040000000000000036e+00	3.413095735067773262e+01	2.177767481034542651e+00
3.050000000000000266e+00	3.410369782546251116e+01	2.182779606420971685e+00
3.060000000000000053e+00	3.407653822432939705e+01	2.187786804261631968e+00
3.070000000000000284e+00	3.404948204041696158e+01	2.192789095480357719e+00
3.080000000000000071e+00	3.402253260828254611e+01	2.197786500844300051e+00
3.089999999999999858e+00	3.399569310654822374e+01	2.202779040965606505e+00
3.100000000000000089e+00	3.396896656060489050e+01	2.207766736303073518e+00
3.109999999999999876e+00	3.394235584536847483e+01	2.212749607163779775e+00
3.120000000000000107e+00	3.391586368808268048e+01	2.217727673704694258e+00
3.129999999999999893e+00	3.388949267116327491e+01	2.222700955934263423e+00
3.140000000000000124e+00	3.386324523507828133e+01	2.227669473713977499e+00
3.149999999999999911e+00	3.383712368125974734e+01	2.232633246759911927e+00
3.160000000000000142e+00	3.381113017504192442e+01	2.237592294644252355e+00
3.169999999999999929e+00	3.378526674862158785e+01	2.242546636796795223e+00
3.180000000000000160e+00	3.375953530403622693e+01	2.247496292506429239e+00
3.189999999999999947e+00	3.373393761615589881e+01	2.252441280922598210e+00
3.200000000000000178e+00	3.370847533568477417e+01	2.257381621056742116e+00
3.209999999999999964e+00	3.368314999216881489e+01	2.262317331783718632e+00
3.220000000000000195e+00	3.365796299700574679e+01	2.267248431843208234e+00
3.229999999999999982e+00	3.363291564645425069e+01	2.272174939841098418e+00
3.240000000000000213e+00	3.360800912463873402e+01	2.277096874250849723e+00
3.250000000000000000e+00	3.358324450654703952e+01	2.282014253414843541e+00
3.260000000000000231e+00	3.355862276101787955e+01	2.286927095545713939e+00
3.270000000000000018e+00	3.353414475371515380e+01	2.291835418727658613e+00
3.280000000000000249e+00	3.350981125008696182e+01	2.296739240917735181e+00
3.290000000000000036e+00	3.348562291830636894e+01	2.301638579947140606e+00
3.300000000000000266e+00	3.346158033219178662e+01	2.306533453522471966e+00
3.310000000000000053e+00	3.343768397410489257e+01	2.311423879226972122e+00
3.320000000000000284e+00	3.341393423782361083e+01	2.316309874521759848e+00
3.330000000000000071e+00	3.339033143138887283e+01	2.321191456747041304e+00
3.339999999999999858e+00	3.336687577992254461e+01	2.326068643123309077e+00
3.350000000000000089e+00	3.334356742841556809e+01	2.330941450752525679e+00
3.359999999999999876e+00	3.332040644448403555e+01	2.335809896619287507e+00
3.370000000000000107e+00	3.329739282109244414e+01	2.340673997591979916e+00
3.379999999999999893e+00	3.327452647924208406e+01	2.345533770423912756e+00
3.390000000000000124e+00	3.325180727062374331e+01	2.350389231754444364e+00
3.399999999999999911e+00	3.322923498023342148e+01	2.355240398110090005e+00
3.410000000000000142e+00	3.320680932894988757e+01	2.360087285905617449e+00
3.419999999999999929e+00	3.318452997607329280e+01	2.364929911445126542e+00
3.430000000000000160e+00	3.316239652182390074e+01	2.369768290923118137e+00
3.439999999999999947e+00	3.314040850979995412e+01	2.374602440425546135e+00
3.450000000000000178e+00	3.311856542939418802e+01	2.379432375930860211e+00
3.459999999999999964e+00	3.309686671816824344e+01	2.384258113311032101e+00
3.470000000000000195e+00	3.307531176418453356e+01	2.389079668332573458e+00
3.479999999999999982e+00	3.305389990829475266e+01	2.393897056657533717e+00
3.490000000000000213e+00	3.303263044638509882e+01	2.398710293844495745e+00
3.500000000000000000e+00	3.301150263157743581e+01	2.403519395349548393e+00
3.510000000000000231e+00	3.299051567638624505e+01	2.408324376527256838e+00
3.520000000000000018e+00	3.296966875483128234e+01	2.413125252631614259e+00
3.530000000000000249e+00	3.294896100450551302e+01	2.417922038816985086e+00
3.540000000000000036e+00	3.292839152859846763e+01	2.422714750139035811e+00
3.550000000000000266e+00	3.290795939787467006e+01	2.427503401555654250e+00
3.560000000000000053e+00	3.288766365260749325e+01	2.432288007927859042e+00
3.570000000000000284e+00	3.286750330446804469e+01	2.437068584020697148e+00
3.580000000000000071e+00	3.284747733836960748e+01	2.441845144504128484e+00
3.589999999999999858e+00	3.282758471426738112e+01	2.446617703953905654e+00
3.600000000000000089e+00	3.280782436891396969e+01	2.451386276852436819e+00
3.609999999999999876e+00	3.278819521757060329e+01	2.456150877589641901e+00
3.620000000000000107e+00	3.276869615567454730e+01	2.460911520463797686e+00
3.629999999999999893e+00	3.274932606046275652e+01	2.465668219682372264e+00
3.640000000000000124e+00	3.273008379255220746e+01	2.470420989362852371e+00
3.649999999999999911e+00	3.271096819747729256e+01	2.475169843533555181e+00
3.660000000000000142e+00	3.269197810718444686e+01	2.479914796134438326e+00
3.669999999999999929e+00	3.267311234148466070e+01	2.484655861017892597e+00
3.680000000000000160e+00	3.265436970946402084e+01	2.489393051949531532e+00
3.689999999999999947e+00	3.263574901085291913e+01	2.494126382608967241e+00
3.700000000000000178e+00	3.261724903735435532e+01	2.498855866590582675e+00
3.709999999999999964e+00	3.259886857393167503e+01	2.503581517404285695e+00
3.720000000000000195e+00	3.258060640005641062e+01	2.508303348476267125e+00
3.729999999999999982e+00	3.256246129091675812e+01	2.513021373149736615e+00
3.740000000000000213e+00	3.254443201858686052e+01	2.517735604685661599e+00
3.750000000000000000e+00	3.252651735315807713e+01	2.522446056263488945e+00
3.760000000000000231e+00	3.250871606383206114e+01	2.527152740981864820e+00
3.770000000000000018e+00	3.249102691997701697e+01	2.531855671859341239e+00
3.780000000000000249e+00	3.247344869214674645e+01	2.536554861835079500e+00
3.790000000000000036e+00	3.245598015306411810e+01	2.541250323769539854e+00
3.800000000000000266e+00	3.243862007856869667e+01	2.545942070445169847e+00
3.810000000000000053e+00	3.242136724852967689e+01	2.550630114567078444e+00
3.820000000000000284e+00	3.240422044772433452e+01	2.555314468763707936e+00
3.830000000000000071e+00	3.238717846668307487e+01	2.559995145587494303e+00
3.839999999999999858e+00	3.237024010250119943e+01	2.564672157515523576e+00
3.850000000000000089e+00	3.235340415961831440e+01	2.569345516950177100e+00
3.859999999999999876e+00	3.233666945056587849e+01	2.574015236219774128e+00
