x 	 u_exact
4.680936187237447754e+00	9.031439145705346672e-01
4.682936587317463761e+00	9.059921531984951315e-01
4.684936987397479768e+00	9.088507177598610376e-01
4.686937387477495776e+00	9.117196175384217893e-01
4.688937787557511783e+00	9.145988612047035726e-01
4.690938187637527790e+00	9.174884568058611078e-01
4.692938587717543797e+00	9.203884117555317657e-01
4.694938987797559804e+00	9.232987328236528235e-01
4.696939387877575811e+00	9.262194261262455264e-01
4.698939787957591818e+00	9.291504971151687275e-01
4.700940188037607825e+00	9.320919505678447736e-01
4.702940588117623832e+00	9.350437905769609648e-01
4.704940988197639840e+00	9.380060205401493656e-01
4.706941388277655847e+00	9.409786431496489634e-01
4.708941788357671854e+00	9.439616603819529495e-01
4.710942188437687861e+00	9.469550734874436770e-01
4.712942588517703868e+00	9.499588829800206247e-01
4.714942988597719875e+00	9.529730886267239187e-01
4.716943388677735882e+00	9.559976894373565237e-01
4.718943788757751889e+00	9.590326836541100963e-01
4.720944188837767896e+00	9.620780687411977228e-01
4.722944588917783904e+00	9.651338413744968703e-01
4.724944988997799911e+00	9.681999974312085477e-01
4.726945389077815918e+00	9.712765319795340080e-01
4.728945789157831925e+00	9.743634392683757639e-01
4.730946189237847932e+00	9.774607127170662491e-01
4.732946589317863939e+00	9.805683449051271205e-01
4.734946989397879946e+00	9.836863275620665314e-01
4.736947389477895953e+00	9.868146515572168154e-01
4.738947789557911960e+00	9.899533068896175791e-01
4.740948189637927968e+00	9.931022826779496437e-01
4.742948589717943975e+00	9.962615671505237191e-01
4.744948989797959982e+00	9.994311476353301416e-01
4.746949389877975989e+00	1.002611010550152226e+00
4.748949789957991996e+00	1.005801141392751896e+00
4.750950190038008003e+00	1.009001524731128363e+00
4.752950590118024010e+00	1.012212144193859631e+00
4.754950990198040017e+00	1.015432982460527711e+00
4.756951390278056024e+00	1.018664021252237095e+00
4.758951790358072031e+00	1.021905241322228930e+00
4.760952190438088039e+00	1.025156622446596888e+00
4.762952590518104046e+00	1.028418143415112951e+00
4.764952990598120053e+00	1.031689782022163326e+00
4.766953390678136060e+00	1.034971515057807601e+00
4.768953790758152067e+00	1.038263318298958904e+00
4.770954190838168074e+00	1.041565166500698414e+00
4.772954590918184081e+00	1.044877033387723531e+00
4.774954990998200088e+00	1.048198891645940822e+00
4.776955391078216095e+00	1.051530712914206411e+00
4.778955791158232103e+00	1.054872467776221789e+00
4.780956191238247222e+00	1.058224125752587730e+00
4.782956591318263229e+00	1.061585655293034280e+00
4.784956991398279236e+00	1.064957023768806854e+00
4.786957391478295243e+00	1.068338197465247497e+00
4.788957791558311250e+00	1.071729141574553790e+00
4.790958191638327257e+00	1.075129820188731156e+00
4.792958591718343264e+00	1.078540196292742337e+00
4.794958991798359271e+00	1.081960231757861157e+00
4.796959391878375278e+00	1.085389887335237002e+00
4.798959791958391286e+00	1.088829122649675796e+00
4.800960192038407293e+00	1.092277896193642350e+00
4.802960592118423300e+00	1.095736165321495204e+00
4.804960992198439307e+00	1.099203886243953265e+00
4.806961392278455314e+00	1.102681014022805606e+00
4.808961792358471321e+00	1.106167502565869931e+00
4.810962192438487328e+00	1.109663304622203528e+00
4.812962592518503335e+00	1.113168371777575327e+00
4.814962992598519342e+00	1.116682654450204426e+00
4.816963392678535349e+00	1.120206101886769279e+00
4.818963792758551357e+00	1.123738662158698443e+00
4.820964192838567364e+00	1.127280282158742430e+00
4.822964592918583371e+00	1.130830907597838442e+00
4.824964992998599378e+00	1.134390483002269967e+00
4.826965393078615385e+00	1.137958951711128153e+00
4.828965793158631392e+00	1.141536255874081807e+00
4.830966193238647399e+00	1.145122336449460043e+00
4.832966593318663406e+00	1.148717133202654228e+00
4.834966993398679413e+00	1.152320584704842998e+00
4.836967393478695421e+00	1.155932628332049239e+00
4.838967793558711428e+00	1.159553200264528572e+00
4.840968193638727435e+00	1.163182235486501348e+00
4.842968593718743442e+00	1.166819667786226145e+00
4.844968993798759449e+00	1.170465429756426090e+00
4.846969393878775456e+00	1.174119452795067353e+00
4.848969793958791463e+00	1.177781667106497565e+00
4.850970194038807470e+00	1.181452001702948840e+00
4.852970594118823477e+00	1.185130384406405613e+00
4.854970994198839485e+00	1.188816741850848402e+00
4.856971394278855492e+00	1.192510999484869494e+00
4.858971794358871499e+00	1.196213081574671211e+00
4.860972194438887506e+00	1.199922911207445431e+00
4.862972594518903513e+00	1.203640410295141683e+00
4.864972994598919520e+00	1.207365499578622492e+00
4.866973394678935527e+00	1.211098098632214848e+00
4.868973794758951534e+00	1.214838125868654028e+00
4.870974194838967541e+00	1.218585498544429102e+00
4.872974594918983549e+00	1.222340132765526111e+00
4.874974994998999556e+00	1.226101943493576263e+00
4.876975395079015563e+00	1.229870844552408471e+00
4.878975795159031570e+00	1.233646748635008450e+00
4.880976195239047577e+00	1.237429567310885270e+00
4.882976595319063584e+00	1.241219211033848024e+00
4.884976995399079591e+00	1.245015589150193502e+00
4.886977395479095598e+00	1.248818609907303312e+00
4.888977795559111605e+00	1.252628180462654006e+00
4.890978195639127613e+00	1.256444206893237991e+00
4.892978595719143620e+00	1.260266594205397883e+00
4.894978995799159627e+00	1.264095246345071200e+00
4.896979395879175634e+00	1.267930066208445172e+00
4.898979795959191641e+00	1.271770955653025226e+00
4.900980196039207648e+00	1.275617815509108688e+00
4.902980596119223655e+00	1.279470545591667729e+00
4.904980996199239662e+00	1.283329044712640199e+00
4.906981396279255669e+00	1.287193210693621914e+00
4.908981796359271677e+00	1.291062940378961521e+00
4.910982196439287684e+00	1.294938129649257030e+00
4.912982596519303691e+00	1.298818673435245374e+00
4.914982996599319698e+00	1.302704465732088979e+00
4.916983396679335705e+00	1.306595399614050246e+00
4.918983796759351712e+00	1.310491367249553951e+00
4.920984196839367719e+00	1.314392259916631112e+00
4.922984596919383726e+00	1.318297968018742328e+00
4.924984996999399733e+00	1.322208381100975494e+00
4.926985397079415741e+00	1.326123387866609882e+00
4.928985797159431748e+00	1.330042876194047485e+00
4.930986197239447755e+00	1.333966733154101636e+00
4.932986597319463762e+00	1.337894845027637336e+00
4.934986997399479769e+00	1.341827097323561979e+00
4.936987397479495776e+00	1.345763374797152911e+00
4.938987797559511783e+00	1.349703561468722501e+00
4.940988197639527790e+00	1.353647540642609837e+00
4.942988597719543797e+00	1.357595194926492166e+00
4.944988997799559804e+00	1.361546406251010977e+00
4.946989397879575812e+00	1.365501055889703830e+00
4.948989797959591819e+00	1.369459024479232845e+00
4.950990198039607826e+00	1.373420192039904952e+00
4.952990598119623833e+00	1.377384437996473254e+00
4.954990998199639840e+00	1.381351641199211056e+00
4.956991398279655847e+00	1.385321679945251017e+00
4.958991798359671854e+00	1.389294432000179658e+00
4.960992198439687861e+00	1.393269774619878332e+00
4.962992598519703868e+00	1.397247584572601120e+00
4.964992998599719876e+00	1.401227738161279657e+00
4.966993398679735883e+00	1.405210111246046667e+00
4.968993798759751890e+00	1.409194579266965341e+00
4.970994198839767897e+00	1.413181017266957884e+00
4.972994598919783904e+00	1.417169299914920355e+00
4.974994998999799911e+00	1.421159301529013597e+00
4.976995399079815918e+00	1.425150896100121356e+00
4.978995799159831925e+00	1.429143957315462288e+00
4.980996199239847932e+00	1.433138358582347838e+00
4.982996599319863940e+00	1.437133973052071134e+00
4.984996999399879947e+00	1.441130673643918891e+00
4.986997399479895954e+00	1.445128333069295223e+00
4.988997799559911961e+00	1.449126823855942936e+00
4.990998199639927968e+00	1.453126018372253192e+00
4.992998599719943975e+00	1.457125788851651560e+00
4.994998999799959982e+00	1.461126007417049344e+00
4.996999399879975989e+00	1.465126546105347316e+00
4.998999799959991996e+00	1.469127276891979639e+00
5.001000200040008004e+00	1.473128071715489762e+00
5.003000600120024011e+00	1.477128802502122085e+00
5.005001000200040018e+00	1.481129341190420057e+00
5.007001400280056025e+00	1.485129559755817841e+00
5.009001800360072032e+00	1.489129330235216209e+00
5.011002200440088039e+00	1.493128524751526465e+00
5.013002600520104046e+00	1.497127015538174177e+00
5.015003000600120053e+00	1.501124674963550509e+00
5.017003400680136060e+00	1.505121375555398266e+00
5.019003800760152068e+00	1.509116990025121563e+00
5.021004200840168075e+00	1.513111391292007113e+00
5.023004600920184082e+00	1.517104452507348045e+00
5.025005001000200089e+00	1.521096047078455804e+00
5.027005401080216096e+00	1.525086048692549046e+00
5.029005801160232103e+00	1.529074331340511517e+00
5.031006201240248110e+00	1.533060769340504059e+00
5.033006601320264117e+00	1.537045237361422734e+00
5.035007001400280124e+00	1.541027610446189744e+00
5.037007401480296132e+00	1.545007764034868281e+00
5.039007801560312139e+00	1.548985573987591069e+00
5.041008201640328146e+00	1.552960916607289743e+00
5.043008601720344153e+00	1.556933668662218384e+00
5.045009001800360160e+00	1.560903707408258345e+00
5.047009401880376167e+00	1.564870910610996146e+00
5.049009801960392174e+00	1.568835156567564448e+00
5.051010202040408181e+00	1.572796324128236556e+00
5.053010602120424188e+00	1.576754292717765571e+00
5.055011002200440196e+00	1.580708942356458424e+00
5.057011402280456203e+00	1.584660153680977235e+00
5.059011802360472210e+00	1.588607807964859564e+00
5.061012202440488217e+00	1.592551787138746899e+00
5.063012602520504224e+00	1.596491973810316489e+00
5.065013002600520231e+00	1.600428251283907422e+00
5.067013402680536238e+00	1.604360503579832065e+00
5.069013802760552245e+00	1.608288615453367765e+00
5.071014202840568252e+00	1.612212472413421915e+00
5.073014602920584259e+00	1.616131960740859519e+00
5.075015003000600267e+00	1.620046967506493907e+00
5.077015403080616274e+00	1.623957380588727073e+00
5.079015803160632281e+00	1.627863088690838289e+00
5.081016203240648288e+00	1.631763981357915450e+00
5.083016603320664295e+00	1.635659948993419155e+00
5.085017003400680302e+00	1.639550882875380422e+00
5.087017403480696309e+00	1.643436675172224026e+00
5.089017803560712316e+00	1.647317218958212370e+00
5.091018203640728323e+00	1.651192408228507880e+00
5.093018603720744331e+00	1.655062137913847486e+00
5.095019003800760338e+00	1.658926303894829202e+00
5.097019403880776345e+00	1.662784803015801671e+00
5.099019803960792352e+00	1.666637533098360713e+00
5.101020204040808359e+00	1.670484392954444175e+00
5.103020604120824366e+00	1.674325282399024228e+00
5.105021004200840373e+00	1.678160102262398201e+00
5.107021404280856380e+00	1.681988754402071518e+00
5.109021804360872387e+00	1.685811141714231409e+00
5.111022204440888395e+00	1.689627168144815395e+00
5.113022604520904402e+00	1.693436738700166089e+00
5.115023004600920409e+00	1.697239759457275898e+00
5.117023404680936416e+00	1.701036137573621376e+00
5.119023804760952423e+00	1.704825781296584131e+00
5.121024204840968430e+00	1.708608599972460951e+00
5.123024604920984437e+00	1.712384504055060930e+00
5.125025005001000444e+00	1.716153405113893138e+00
5.127025405081016451e+00	1.719915215841943290e+00
5.129025805161032459e+00	1.723669850063040299e+00
5.131026205241048466e+00	1.727417222738815372e+00
5.133026605321064473e+00	1.731157249975254553e+00
5.135027005401080480e+00	1.734889849028846909e+00
5.137027405481096487e+00	1.738614938312327718e+00
5.139027805561112494e+00	1.742332437400023970e+00
5.141028205641128501e+00	1.746042267032798190e+00
5.143028605721144508e+00	1.749744349122599907e+00
5.145029005801160515e+00	1.753438606756620999e+00
5.147029405881176523e+00	1.757124964201063788e+00
5.149029805961192530e+00	1.760803346904520561e+00
5.151030206041208537e+00	1.764473681500971836e+00
5.153030606121224544e+00	1.768135895812402048e+00
5.155031006201240551e+00	1.771789918851043311e+00
5.157031406281256558e+00	1.775435680821243256e+00
5.159031806361272565e+00	1.779073113120968053e+00
5.161032206441288572e+00	1.782702148342940829e+00
5.163032606521304579e+00	1.786322720275420162e+00
5.165033006601320587e+00	1.789934763902626402e+00
5.167033406681336594e+00	1.793538215404815173e+00
5.169033806761352601e+00	1.797133012158009358e+00
5.171034206841368608e+00	1.800719092733387594e+00
5.173034606921384615e+00	1.804296396896341248e+00
5.175035007001400622e+00	1.807864865605199434e+00
5.177035407081416629e+00	1.811424441009630959e+00
5.179035807161432636e+00	1.814975066448726970e+00
5.181036207241448643e+00	1.818516686448770958e+00
5.183036607321464651e+00	1.822049246720700122e+00
5.185037007401480658e+00	1.825572694157264975e+00
5.187037407481496665e+00	1.829086976829894073e+00
5.189037807561512672e+00	1.832592043985265873e+00
5.191038207641528679e+00	1.836087846041599470e+00
5.193038607721544686e+00	1.839574334584663795e+00
5.195039007801560693e+00	1.843051462363516135e+00
5.197039407881576700e+00	1.846519183285974197e+00
5.199039807961592707e+00	1.849977452413827050e+00
5.201040208041608714e+00	1.853426225957793605e+00
5.203040608121624722e+00	1.856865461272232398e+00
5.205041008201640729e+00	1.860295116849608243e+00
5.207041408281656736e+00	1.863715152314727064e+00
5.209041808361672743e+00	1.867125528418738245e+00
5.211042208441688750e+00	1.870526207032915611e+00
5.213042608521704757e+00	1.873917151142221904e+00
5.215043008601720764e+00	1.877298324838662547e+00
5.217043408681736771e+00	1.880669693314435120e+00
5.219043808761752778e+00	1.884031222854881671e+00
5.221044208841768786e+00	1.887382880831249166e+00
5.223044608921784793e+00	1.890724635693264544e+00
5.225045009001800800e+00	1.894056456961530133e+00
5.227045409081816807e+00	1.897378315219747424e+00
5.229045809161832814e+00	1.900690182106772319e+00
5.231046209241848821e+00	1.903992030308511829e+00
5.233046609321864828e+00	1.907283833549663354e+00
5.235047009401879947e+00	1.910565566585306074e+00
5.237047409481895954e+00	1.913837205192356450e+00
5.239047809561911961e+00	1.917098726160872513e+00
5.241048209641927969e+00	1.920350107285240471e+00
5.243048609721943976e+00	1.923591327355232306e+00
5.245049009801959983e+00	1.926822366146941690e+00
5.247049409881975990e+00	1.930043204413609770e+00
5.249049809961991997e+00	1.933253823876341038e+00
5.251050210042008004e+00	1.936454207214717504e+00
5.253050610122024011e+00	1.939644338057317174e+00
5.255051010202040018e+00	1.942824200972139259e+00
5.257051410282056025e+00	1.945993781456945682e+00
5.259051810362072032e+00	1.949153065929519757e+00
5.261052210442088040e+00	1.952302041717851822e+00
5.263052610522104047e+00	1.955440697050252474e+00
5.265053010602120054e+00	1.958569021045402980e+00
5.267053410682136061e+00	1.961687003702342391e+00
5.269053810762152068e+00	1.964794635890403152e+00
5.271054210842168075e+00	1.967891909339093637e+00
5.273054610922184082e+00	1.970978816627935393e+00
5.275055011002200089e+00	1.974055351176260853e+00
5.277055411082216096e+00	1.977121507232972419e+00
5.279055811162232104e+00	1.980177279866271789e+00
5.281056211242248111e+00	1.983222664953359304e+00
5.283056611322264118e+00	1.986257659170112877e+00
5.285057011402280125e+00	1.989282259980745593e+00
5.287057411482296132e+00	1.992296465627448665e+00
5.289057811562312139e+00	1.995300275120025724e+00
5.291058211642328146e+00	1.998293688225516451e+00
5.293058611722344153e+00	2.001276705457820437e+00
5.295059011802360160e+00	2.004249328067320146e+00
5.297059411882376168e+00	2.007211558030508325e+00
5.299059811962392175e+00	2.010163398039624738e+00
5.301060212042408182e+00	2.013104851492300895e+00
5.303060612122424189e+00	2.016035922481223874e+00
5.305061012202440196e+00	2.018956615783816577e+00
5.307061412282456203e+00	2.021866936851937524e+00
5.309061812362472210e+00	2.024766891801608182e+00
5.311062212442488217e+00	2.027656487402765606e+00
5.313062612522504224e+00	2.030535731069047500e+00
5.315063012602520232e+00	2.033404630847608363e+00
5.317063412682536239e+00	2.036263195408974269e+00
5.319063812762552246e+00	2.039111434036934511e+00
5.321064212842568253e+00	2.041949356618476763e+00
5.323064612922584260e+00	2.044776973633763539e+00
5.325065013002600267e+00	2.047594296146157511e+00
5.327065413082616274e+00	2.050401335792295221e+00
5.329065813162632281e+00	2.053198104772209653e+00
5.331066213242648288e+00	2.055984615839510532e+00
5.333066613322664296e+00	2.058760882291615690e+00
5.335067013402680303e+00	2.061526917960041061e+00
5.337067413482696310e+00	2.064282737200751505e+00
5.339067813562712317e+00	2.067028354884572483e+00
5.341068213642728324e+00	2.069763786387663007e+00
5.343068613722744331e+00	2.072489047582055655e+00
5.345069013802760338e+00	2.075204154826261416e+00
5.347069413882776345e+00	2.077909124955943376e+00
5.349069813962792352e+00	2.080603975274660566e+00
5.351070214042808360e+00	2.083288723544681531e+00
5.353070614122824367e+00	2.085963387977869843e+00
5.355071014202840374e+00	2.088627987226646887e+00
5.357071414282856381e+00	2.091282540375023924e+00
5.359071814362872388e+00	2.093927066929715419e+00
5.361072214442888395e+00	2.096561586811326539e+00
5.363072614522904402e+00	2.099186120345619244e+00
5.365073014602920409e+00	2.101800688254859217e+00
5.367073414682936416e+00	2.104405311649241828e+00
5.369073814762952424e+00	2.107000012018397150e+00
5.371074214842968431e+00	2.109584811222982026e+00
5.373074614922984438e+00	2.112159731486347614e+00
5.375075015003000445e+00	2.114724795386297096e+00
5.377075415083016452e+00	2.117280025846921987e+00
5.379075815163032459e+00	2.119825446130527702e+00
5.381076215243048466e+00	2.122361079829637287e+00
5.383076615323064473e+00	2.124886950859089296e+00
5.385077015403080480e+00	2.127403083448215604e+00
5.387077415483096487e+00	2.129909502133104482e+00
5.389077815563112495e+00	2.132406231748957826e+00
5.391078215643128502e+00	2.134893297422526537e+00
5.393078615723144509e+00	2.137370724564639168e+00
5.395079015803160516e+00	2.139838538862814499e+00
5.397079415883176523e+00	2.142296766273964259e+00
5.399079815963192530e+00	2.144745433017181568e+00
5.401080216043208537e+00	2.147184565566619519e+00
5.403080616123224544e+00	2.149614190644453249e+00
5.405081016203240551e+00	2.152034335213935723e+00
5.407081416283256559e+00	2.154445026472536107e+00
5.409081816363272566e+00	2.156846291845170072e+00
5.411082216443288573e+00	2.159238158977513589e+00
5.413082616523304580e+00	2.161620655729409535e+00
5.415083016603320587e+00	2.163993810168355569e+00
5.417083416683336594e+00	2.166357650563085713e+00
5.419083816763352601e+00	2.168712205377231861e+00
5.421084216843368608e+00	2.171057503263079447e+00
5.423084616923384615e+00	2.173393573055403927e+00
5.425085017003400623e+00	2.175720443765396084e+00
5.427085417083416630e+00	2.178038144574672152e+00
5.429085817163432637e+00	2.180346704829370541e+00
5.431086217243448644e+00	2.182646154034332930e+00
5.433086617323464651e+00	2.184936521847370638e+00
5.435087017403480658e+00	2.187217838073613141e+00
5.437087417483496665e+00	2.189490132659944965e+00
5.439087817563512672e+00	2.191753435689522078e+00
5.441088217643528679e+00	2.194007777376371315e+00
5.443088617723544687e+00	2.196253188060075967e+00
5.445089017803560694e+00	2.198489698200539078e+00
5.447089417883576701e+00	2.200717338372830678e+00
5.449089817963592708e+00	2.202936139262114068e+00
5.451090218043608715e+00	2.205146131658655584e+00
5.453090618123624722e+00	2.207347346452910308e+00
5.455091018203640729e+00	2.209539814630689047e+00
5.457091418283656736e+00	2.211723567268403468e+00
5.459091818363672743e+00	2.213898635528390280e+00
5.461092218443688751e+00	2.216065050654309587e+00
5.463092618523704758e+00	2.218222843966624502e+00
5.465093018603720765e+00	2.220372046858152704e+00
5.467093418683736772e+00	2.222512690789694823e+00
5.469093818763752779e+00	2.224644807285739212e+00
5.471094218843768786e+00	2.226768427930237326e+00
5.473094618923784793e+00	2.228883584362456816e+00
5.475095019003800800e+00	2.230990308272902123e+00
5.477095419083816807e+00	2.233088631399312796e+00
5.479095819163832815e+00	2.235178585522728412e+00
5.481096219243848822e+00	2.237260202463625447e+00
5.483096619323864829e+00	2.239333514078126086e+00
5.485097019403880836e+00	2.241398552254273202e+00
5.487097419483896843e+00	2.243455348908376390e+00
5.489097819563912850e+00	2.245503935981422394e+00
5.491098219643928857e+00	2.247544345435556146e+00
5.493098619723944864e+00	2.249576609250626635e+00
5.495099019803960871e+00	2.251600759420797182e+00
5.497099419883976879e+00	2.253616827951222756e+00
5.499099819963992886e+00	2.255624846854787258e+00
5.501100220044008893e+00	2.257624848148911401e+00
5.503100620124024900e+00	2.259616863852413893e+00
5.505101020204040907e+00	2.261600925982444110e+00
5.507101420284056914e+00	2.263577066551465844e+00
5.509101820364072921e+00	2.265545317564311212e+00
5.511102220444088928e+00	2.267505711015287417e+00
5.513102620524104935e+00	2.269458278885344793e+00
5.515103020604120942e+00	2.271403053139303019e+00
5.517103420684136950e+00	2.273340065723133296e+00
5.519103820764152957e+00	2.275269348561302252e+00
5.521104220844168964e+00	2.277190933554162910e+00
5.523104620924184971e+00	2.279104852575409623e+00
5.525105021004200978e+00	2.281011137469583172e+00
5.527105421084216985e+00	2.282909820049630056e+00
5.529105821164232992e+00	2.284800932094514181e+00
5.531106221244248999e+00	2.286684505346883611e+00
5.533106621324265006e+00	2.288560571510786179e+00
5.535107021404281014e+00	2.290429162249438377e+00
5.537107421484297021e+00	2.292290309183040886e+00
5.539107821564313028e+00	2.294144043886647388e+00
5.541108221644329035e+00	2.295990397888081347e+00
5.543108621724345042e+00	2.297829402665898524e+00
5.545109021804361049e+00	2.299661089647399237e+00
5.547109421884377056e+00	2.301485490206687690e+00
5.549109821964393063e+00	2.303302635662775710e+00
5.551110222044409070e+00	2.305112557277731788e+00
5.553110622124425078e+00	2.306915286254877184e+00
5.555111022204441085e+00	2.308710853737023783e+00
5.557111422284457092e+00	2.310499290804755912e+00
5.559111822364473099e+00	2.312280628474755240e+00
5.561112222444489106e+00	2.314054897698166524e+00
5.563112622524505113e+00	2.315822129359008663e+00
5.565113022604521120e+00	2.317582354272620382e+00
5.567113422684537127e+00	2.319335603184151218e+00
5.569113822764553134e+00	2.321081906767089365e+00
5.571114222844569142e+00	2.322821295621830817e+00
5.573114622924585149e+00	2.324553800274282267e+00
5.575115023004601156e+00	2.326279451174507962e+00
5.577115423084617163e+00	2.327998278695407208e+00
5.579115823164633170e+00	2.329710313131434063e+00
5.581116223244649177e+00	2.331415584697348109e+00
5.583116623324665184e+00	2.333114123527004313e+00
5.585117023404681191e+00	2.334805959672174858e+00
5.587117423484697198e+00	2.336491123101405609e+00
5.589117823564713206e+00	2.338169643698909006e+00
5.591118223644729213e+00	2.339841551263484920e+00
5.593118623724745220e+00	2.341506875507477936e+00
5.595119023804761227e+00	2.343165646055766160e+00
5.597119423884777234e+00	2.344817892444777563e+00
5.599119823964793241e+00	2.346463644121542735e+00
5.601120224044809248e+00	2.348102930442774738e+00
5.603120624124825255e+00	2.349735780673976926e+00
5.605121024204841262e+00	2.351362223988584521e+00
5.607121424284857270e+00	2.352982289467131949e+00
5.609121824364873277e+00	2.354596006096448590e+00
5.611122224444889284e+00	2.356203402768882071e+00
5.613122624524905291e+00	2.357804508281549527e+00
5.615123024604921298e+00	2.359399351335616846e+00
5.617123424684937305e+00	2.360987960535600116e+00
5.619123824764953312e+00	2.362570364388697719e+00
5.621124224844969319e+00	2.364146591304141953e+00
5.623124624924985326e+00	2.365716669592582644e+00
5.625125025005001334e+00	2.367280627465488507e+00
5.627125425085017341e+00	2.368838493034576498e+00
5.629125825165033348e+00	2.370390294311261581e+00
5.631126225245049355e+00	2.371936059206134040e+00
5.633126625325065362e+00	2.373475815528452770e+00
5.635127025405081369e+00	2.375009590985668773e+00
5.637127425485097376e+00	2.376537413182960634e+00
5.639127825565113383e+00	2.378059309622802875e+00
5.641128225645129390e+00	2.379575307704543174e+00
5.643128625725145397e+00	2.381085434724010241e+00
5.645129025805161405e+00	2.382589717873135449e+00
5.647129425885177412e+00	2.384088184239595343e+00
5.649129825965193419e+00	2.385580860806477244e+00
5.651130226045209426e+00	2.387067774451957725e+00
5.653130626125225433e+00	2.388548951949004184e+00
5.655131026205241440e+00	2.390024419965092406e+00
5.657131426285257447e+00	2.391494205061944101e+00
5.659131826365273454e+00	2.392958333695277329e+00
5.661132226445289461e+00	2.394416832214580904e+00
5.663132626525305469e+00	2.395869726862899007e+00
5.665133026605321476e+00	2.397317043776634904e+00
5.667133426685337483e+00	2.398758808985372415e+00
5.669133826765353490e+00	2.400195048411710275e+00
5.671134226845369497e+00	2.401625787871112028e+00
5.673134626925385504e+00	2.403051053071773691e+00
5.675135027005401511e+00	2.404470869614502959e+00
5.677135427085417518e+00	2.405885262992615292e+00
5.679135827165433525e+00	2.407294258591841984e+00
5.681136227245449533e+00	2.408697881690254228e+00
5.683136627325465540e+00	2.410096157458197830e+00
5.685137027405481547e+00	2.411489110958245252e+00
5.687137427485497554e+00	2.412876767145156531e+00
5.689137827565513561e+00	2.414259150865853965e+00
5.691138227645528680e+00	2.415636286859411452e+00
5.693138627725544687e+00	2.417008199757054054e+00
5.695139027805560694e+00	2.418374914082166427e+00
5.697139427885576701e+00	2.419736454250319913e+00
5.699139827965592708e+00	2.421092844569303626e+00
5.701140228045608715e+00	2.422444109239171084e+00
5.703140628125624723e+00	2.423790272352296160e+00
5.705141028205640730e+00	2.425131357893439699e+00
5.707141428285656737e+00	2.426467389739825009e+00
5.709141828365672744e+00	2.427798391661227129e+00
5.711142228445688751e+00	2.429124387320066081e+00
5.713142628525704758e+00	2.430445400271516121e+00
5.715143028605720765e+00	2.431761453963619424e+00
5.717143428685736772e+00	2.433072571737410872e+00
5.719143828765752779e+00	2.434378776827051283e+00
5.721144228845768787e+00	2.435680092359969517e+00
5.723144628925784794e+00	2.436976541357013915e+00
5.725145029005800801e+00	2.438268146732608610e+00
5.727145429085816808e+00	2.439554931294923179e+00
5.729145829165832815e+00	2.440836917746044499e+00
5.731146229245848822e+00	2.442114128682160601e+00
5.733146629325864829e+00	2.443386586593748966e+00
5.735147029405880836e+00	2.444654313865774142e+00
5.737147429485896843e+00	2.445917332777891140e+00
5.739147829565912851e+00	2.447175665504655484e+00
5.741148229645928858e+00	2.448429334115742151e+00
5.743148629725944865e+00	2.449678360576167613e+00
5.745149029805960872e+00	2.450922766746519432e+00
5.747149429885976879e+00	2.452162574383195626e+00
5.749149829965992886e+00	2.453397805138642696e+00
5.751150230046008893e+00	2.454628480561606096e+00
5.753150630126024900e+00	2.455854622097383810e+00
5.755151030206040907e+00	2.457076251088083918e+00
5.757151430286056915e+00	2.458293388772890609e+00
5.759151830366072922e+00	2.459506056288332854e+00
5.761152230446088929e+00	2.460714274668557966e+00
5.763152630526104936e+00	2.461918064845612708e+00
5.765153030606120943e+00	2.463117447649727065e+00
5.767153430686136950e+00	2.464312443809602016e+00
5.769153830766152957e+00	2.465503073952702184e+00
5.771154230846168964e+00	2.466689358605556048e+00
5.773154630926184971e+00	2.467871318194053920e+00
5.775155031006200979e+00	2.469048973043755701e+00
5.777155431086216986e+00	2.470222343380199526e+00
5.779155831166232993e+00	2.471391449329215284e+00
5.781156231246249000e+00	2.472556310917241262e+00
5.783156631326265007e+00	2.473716948071643884e+00
5.785157031406281014e+00	2.474873380621043673e+00
5.787157431486297021e+00	2.476025628295638548e+00
5.789157831566313028e+00	2.477173710727537781e+00
5.791158231646329035e+00	2.478317647451093286e+00
5.793158631726345043e+00	2.479457457903235795e+00
5.795159031806361050e+00	2.480593161423813697e+00
5.797159431886377057e+00	2.481724777255936321e+00
5.799159831966393064e+00	2.482852324546316325e+00
5.801160232046409071e+00	2.483975822345616979e+00
5.803160632126425078e+00	2.485095289608802993e+00
5.805161032206441085e+00	2.486210745195490013e+00
5.807161432286457092e+00	2.487322207870299451e+00
5.809161832366473099e+00	2.488429696303213756e+00
5.811162232446489107e+00	2.489533229069936127e+00
5.813162632526505114e+00	2.490632824652247557e+00
5.815163032606521121e+00	2.491728501438371435e+00
5.817163432686537128e+00	2.492820277723335032e+00
5.819163832766553135e+00	2.493908171709334542e+00
5.821164232846569142e+00	2.494992201506104568e+00
5.823164632926585149e+00	2.496072385131283156e+00
5.825165033006601156e+00	2.497148740510783504e+00
5.827165433086617163e+00	2.498221285479164333e+00
5.829165833166633170e+00	2.499290037780002471e+00
5.831166233246649178e+00	2.500355015066265452e+00
5.833166633326665185e+00	2.501416234900689872e+00
5.835167033406681192e+00	2.502473714756151324e+00
5.837167433486697199e+00	2.503527472016045863e+00
5.839167833566713206e+00	2.504577523974665709e+00
5.841168233646729213e+00	2.505623887837579389e+00
5.843168633726745220e+00	2.506666580722009208e+00
