x 	 u_pred 	 u_exact
3.649999999999999911e+00	2.471669807675507702e+00	2.475169843533555181e+00
3.660000000000000142e+00	2.476370511213455750e+00	2.479914796134438326e+00
3.669999999999999929e+00	2.481066473329117450e+00	2.484655861017892597e+00
3.680000000000000160e+00	2.485757724520221146e+00	2.489393051949531532e+00
3.689999999999999947e+00	2.490444295151844400e+00	2.494126382608967241e+00
3.700000000000000178e+00	2.495126215454415597e+00	2.498855866590582675e+00
3.709999999999999964e+00	2.499803515521758612e+00	2.503581517404285695e+00
3.720000000000000195e+00	2.504476225309215209e+00	2.508303348476267125e+00
3.729999999999999982e+00	2.509144374631817165e+00	2.513021373149736615e+00
3.740000000000000213e+00	2.513807993162515686e+00	2.517735604685661599e+00
3.750000000000000000e+00	2.518467110430466338e+00	2.522446056263488945e+00
3.760000000000000231e+00	2.523121755819368150e+00	2.527152740981864820e+00
3.770000000000000018e+00	2.527771958565868449e+00	2.531855671859341239e+00
3.780000000000000249e+00	2.532417747758004101e+00	2.536554861835079500e+00
3.790000000000000036e+00	2.537059152333707601e+00	2.541250323769539854e+00
3.800000000000000266e+00	2.541696201079368667e+00	2.545942070445169847e+00
3.810000000000000053e+00	2.546328922628430025e+00	2.550630114567078444e+00
3.820000000000000284e+00	2.550957345460061809e+00	2.555314468763707936e+00
3.830000000000000071e+00	2.555581497897847054e+00	2.559995145587494303e+00
3.839999999999999858e+00	2.560201408108556898e+00	2.564672157515523576e+00
3.850000000000000089e+00	2.564817104100950207e+00	2.569345516950177100e+00
