x 	 u_exact
5.079015803160632281e+00	3.119217759569341553e+00
5.081016203240648288e+00	3.120077674283355584e+00
5.083016603320664295e+00	3.120937487438634861e+00
5.085017003400680302e+00	3.121797199087133823e+00
5.087017403480696309e+00	3.122656809280761614e+00
5.089017803560712316e+00	3.123516318071378528e+00
5.091018203640728323e+00	3.124375725510800450e+00
5.093018603720744331e+00	3.125235031650793971e+00
5.095019003800760338e+00	3.126094236543080385e+00
5.097019403880776345e+00	3.126953340239333912e+00
5.099019803960792352e+00	3.127812342791182587e+00
5.101020204040808359e+00	3.128671244250206929e+00
5.103020604120824366e+00	3.129530044667941269e+00
5.105021004200840373e+00	3.130388744095874198e+00
5.107021404280856380e+00	3.131247342585446791e+00
5.109021804360872387e+00	3.132105840188054824e+00
5.111022204440888395e+00	3.132964236955046999e+00
5.113022604520904402e+00	3.133822532937726280e+00
5.115023004600920409e+00	3.134680728187348997e+00
5.117023404680936416e+00	3.135538822755125743e+00
5.119023804760952423e+00	3.136396816692221368e+00
5.121024204840968430e+00	3.137254710049754092e+00
5.123024604920984437e+00	3.138112502878796395e+00
5.125025005001000444e+00	3.138970195230375015e+00
5.127025405081016451e+00	3.139827787155471395e+00
5.129025805161032459e+00	3.140685278705019456e+00
5.131026205241048466e+00	3.141542669929910048e+00
5.133026605321064473e+00	3.142399960880986054e+00
5.135027005401080480e+00	3.143257151609045952e+00
5.137027405481096487e+00	3.144114242164842921e+00
5.139027805561112494e+00	3.144971232599083955e+00
5.141028205641128501e+00	3.145828122962430751e+00
5.143028605721144508e+00	3.146684913305500153e+00
5.145029005801160515e+00	3.147541603678863265e+00
5.147029405881176523e+00	3.148398194133046335e+00
5.149029805961192530e+00	3.149254684718529873e+00
5.151030206041208537e+00	3.150111075485750423e+00
5.153030606121224544e+00	3.150967366485097898e+00
5.155031006201240551e+00	3.151823557766918693e+00
5.157031406281256558e+00	3.152679649381513460e+00
5.159031806361272565e+00	3.153535641379137999e+00
5.161032206441288572e+00	3.154391533810003700e+00
5.163032606521304579e+00	3.155247326724276657e+00
5.165033006601320587e+00	3.156103020172078999e+00
5.167033406681336594e+00	3.156958614203487112e+00
5.169033806761352601e+00	3.157814108868534309e+00
5.171034206841368608e+00	3.158669504217207713e+00
5.173034606921384615e+00	3.159524800299450931e+00
5.175035007001400622e+00	3.160379997165163157e+00
5.177035407081416629e+00	3.161235094864199180e+00
5.179035807161432636e+00	3.162090093446368932e+00
5.181036207241448643e+00	3.162944992961438828e+00
5.183036607321464651e+00	3.163799793459130871e+00
5.185037007401480658e+00	3.164654494989122657e+00
5.187037407481496665e+00	3.165509097601047817e+00
5.189037807561512672e+00	3.166363601344496459e+00
5.191038207641528679e+00	3.167218006269013841e+00
5.193038607721544686e+00	3.168072312424102144e+00
5.195039007801560693e+00	3.168926519859219137e+00
5.197039407881576700e+00	3.169780628623778629e+00
5.199039807961592707e+00	3.170634638767151792e+00
5.201040208041608714e+00	3.171488550338664947e+00
5.203040608121624722e+00	3.172342363387600894e+00
5.205041008201640729e+00	3.173196077963199357e+00
5.207041408281656736e+00	3.174049694114656539e+00
5.209041808361672743e+00	3.174903211891124677e+00
5.211042208441688750e+00	3.175756631341712932e+00
5.213042608521704757e+00	3.176609952515487389e+00
5.215043008601720764e+00	3.177463175461470168e+00
5.217043408681736771e+00	3.178316300228640756e+00
5.219043808761752778e+00	3.179169326865934675e+00
5.221044208841768786e+00	3.180022255422245259e+00
5.223044608921784793e+00	3.180875085946421876e+00
5.225045009001800800e+00	3.181727818487271708e+00
5.227045409081816807e+00	3.182580453093558415e+00
5.229045809161832814e+00	3.183432989814002578e+00
5.231046209241848821e+00	3.184285428697282594e+00
5.233046609321864828e+00	3.185137769792033779e+00
5.235047009401879947e+00	3.185990013146847488e+00
5.237047409481895954e+00	3.186842158810275105e+00
5.239047809561911961e+00	3.187694206830822719e+00
5.241048209641927969e+00	3.188546157256954672e+00
5.243048609721943976e+00	3.189398010137093564e+00
5.245049009801959983e+00	3.190249765519618030e+00
5.247049409881975990e+00	3.191101423452865848e+00
5.249049809961991997e+00	3.191952983985131276e+00
5.251050210042008004e+00	3.192804447164666826e+00
5.253050610122024011e+00	3.193655813039682378e+00
5.255051010202040018e+00	3.194507081658345182e+00
5.257051410282056025e+00	3.195358253068782073e+00
5.259051810362072032e+00	3.196209327319075477e+00
5.261052210442088040e+00	3.197060304457267410e+00
5.263052610522104047e+00	3.197911184531357254e+00
5.265053010602120054e+00	3.198761967589302646e+00
5.267053410682136061e+00	3.199612653679018592e+00
5.269053810762152068e+00	3.200463242848379686e+00
5.271054210842168075e+00	3.201313735145216999e+00
5.273054610922184082e+00	3.202164130617321192e+00
5.275055011002200089e+00	3.203014429312440292e+00
5.277055411082216096e+00	3.203864631278281916e+00
5.279055811162232104e+00	3.204714736562510602e+00
5.281056211242248111e+00	3.205564745212750033e+00
5.283056611322264118e+00	3.206414657276583036e+00
5.285057011402280125e+00	3.207264472801550248e+00
5.287057411482296132e+00	3.208114191835150564e+00
5.289057811562312139e+00	3.208963814424842464e+00
5.291058211642328146e+00	3.209813340618042687e+00
5.293058611722344153e+00	3.210662770462126669e+00
5.295059011802360160e+00	3.211512104004428991e+00
5.297059411882376168e+00	3.212361341292242489e+00
5.299059811962392175e+00	3.213210482372819587e+00
5.301060212042408182e+00	3.214059527293371410e+00
5.303060612122424189e+00	3.214908476101068668e+00
5.305061012202440196e+00	3.215757328843039886e+00
5.307061412282456203e+00	3.216606085566373174e+00
5.309061812362472210e+00	3.217454746318117120e+00
5.311062212442488217e+00	3.218303311145278123e+00
5.313062612522504224e+00	3.219151780094821724e+00
5.315063012602520232e+00	3.220000153213673943e+00
5.317063412682536239e+00	3.220848430548719055e+00
5.319063812762552246e+00	3.221696612146801808e+00
5.321064212842568253e+00	3.222544698054725654e+00
5.323064612922584260e+00	3.223392688319253629e+00
5.325065013002600267e+00	3.224240582987108805e+00
5.327065413082616274e+00	3.225088382104973839e+00
5.329065813162632281e+00	3.225936085719490531e+00
5.331066213242648288e+00	3.226783693877260717e+00
5.333066613322664296e+00	3.227631206624845817e+00
5.335067013402680303e+00	3.228478624008768172e+00
5.337067413482696310e+00	3.229325946075508380e+00
5.339067813562712317e+00	3.230173172871507958e+00
5.341068213642728324e+00	3.231020304443168012e+00
5.343068613722744331e+00	3.231867340836850122e+00
5.345069013802760338e+00	3.232714282098875902e+00
5.347069413882776345e+00	3.233561128275526109e+00
5.349069813962792352e+00	3.234407879413043307e+00
5.351070214042808360e+00	3.235254535557628763e+00
5.353070614122824367e+00	3.236101096755444662e+00
5.355071014202840374e+00	3.236947563052614107e+00
5.357071414282856381e+00	3.237793934495219794e+00
5.359071814362872388e+00	3.238640211129304447e+00
5.361072214442888395e+00	3.239486393000872599e+00
5.363072614522904402e+00	3.240332480155888373e+00
5.365073014602920409e+00	3.241178472640276809e+00
5.367073414682936416e+00	3.242024370499922981e+00
5.369073814762952424e+00	3.242870173780673326e+00
5.371074214842968431e+00	3.243715882528334760e+00
5.373074614922984438e+00	3.244561496788675115e+00
5.375075015003000445e+00	3.245407016607422257e+00
5.377075415083016452e+00	3.246252442030265861e+00
5.379075815163032459e+00	3.247097773102856522e+00
5.381076215243048466e+00	3.247943009870804865e+00
5.383076615323064473e+00	3.248788152379683769e+00
5.385077015403080480e+00	3.249633200675025702e+00
5.387077415483096487e+00	3.250478154802325381e+00
5.389077815563112495e+00	3.251323014807038003e+00
5.391078215643128502e+00	3.252167780734581015e+00
5.393078615723144509e+00	3.253012452630331452e+00
5.395079015803160516e+00	3.253857030539629047e+00
5.397079415883176523e+00	3.254701514507774451e+00
5.399079815963192530e+00	3.255545904580029237e+00
5.401080216043208537e+00	3.256390200801616785e+00
5.403080616123224544e+00	3.257234403217722285e+00
5.405081016203240551e+00	3.258078511873491845e+00
5.407081416283256559e+00	3.258922526814033382e+00
5.409081816363272566e+00	3.259766448084416623e+00
5.411082216443288573e+00	3.260610275729672658e+00
5.413082616523304580e+00	3.261454009794794828e+00
5.415083016603320587e+00	3.262297650324737397e+00
5.417083416683336594e+00	3.263141197364416879e+00
5.419083816763352601e+00	3.263984650958712042e+00
5.421084216843368608e+00	3.264828011152462572e+00
5.423084616923384615e+00	3.265671277990471300e+00
5.425085017003400623e+00	3.266514451517501971e+00
5.427085417083416630e+00	3.267357531778281032e+00
5.429085817163432637e+00	3.268200518817496736e+00
5.431086217243448644e+00	3.269043412679799143e+00
5.433086617323464651e+00	3.269886213409801901e+00
5.435087017403480658e+00	3.270728921052079130e+00
5.437087417483496665e+00	3.271571535651168094e+00
5.439087817563512672e+00	3.272414057251567865e+00
5.441088217643528679e+00	3.273256485897741097e+00
5.443088617723544687e+00	3.274098821634111367e+00
5.445089017803560694e+00	3.274941064505065391e+00
5.447089417883576701e+00	3.275783214554952583e+00
5.449089817963592708e+00	3.276625271828084163e+00
5.451090218043608715e+00	3.277467236368734937e+00
5.453090618123624722e+00	3.278309108221141521e+00
5.455091018203640729e+00	3.279150887429503669e+00
5.457091418283656736e+00	3.279992574037983388e+00
5.459091818363672743e+00	3.280834168090706271e+00
5.461092218443688751e+00	3.281675669631759718e+00
5.463092618523704758e+00	3.282517078705194713e+00
5.465093018603720765e+00	3.283358395355024939e+00
5.467093418683736772e+00	3.284199619625227218e+00
5.469093818763752779e+00	3.285040751559740624e+00
5.471094218843768786e+00	3.285881791202467817e+00
5.473094618923784793e+00	3.286722738597275040e+00
5.475095019003800800e+00	3.287563593787991234e+00
5.477095419083816807e+00	3.288404356818407592e+00
5.479095819163832815e+00	3.289245027732279780e+00
5.481096219243848822e+00	3.290085606573326604e+00
5.483096619323864829e+00	3.290926093385229567e+00
5.485097019403880836e+00	3.291766488211633757e+00
5.487097419483896843e+00	3.292606791096147845e+00
5.489097819563912850e+00	3.293447002082343644e+00
5.491098219643928857e+00	3.294287121213756997e+00
5.493098619723944864e+00	3.295127148533885997e+00
5.495099019803960871e+00	3.295967084086194543e+00
5.497099419883976879e+00	3.296806927914107455e+00
5.499099819963992886e+00	3.297646680061015356e+00
5.501100220044008893e+00	3.298486340570271569e+00
5.503100620124024900e+00	3.299325909485193442e+00
5.505101020204040907e+00	3.300165386849061466e+00
5.507101420284056914e+00	3.301004772705121493e+00
5.509101820364072921e+00	3.301844067096581181e+00
5.511102220444088928e+00	3.302683270066613996e+00
5.513102620524104935e+00	3.303522381658356544e+00
5.515103020604120942e+00	3.304361401914909013e+00
5.517103420684136950e+00	3.305200330879336068e+00
5.519103820764152957e+00	3.306039168594666844e+00
5.521104220844168964e+00	3.306877915103894061e+00
5.523104620924184971e+00	3.307716570449974469e+00
5.525105021004200978e+00	3.308555134675830178e+00
5.527105421084216985e+00	3.309393607824345551e+00
5.529105821164232992e+00	3.310231989938371644e+00
5.531106221244248999e+00	3.311070281060721765e+00
5.533106621324265006e+00	3.311908481234175028e+00
5.535107021404281014e+00	3.312746590501474131e+00
5.537107421484297021e+00	3.313584608905326245e+00
5.539107821564313028e+00	3.314422536488404347e+00
5.541108221644329035e+00	3.315260373293344109e+00
5.543108621724345042e+00	3.316098119362747010e+00
5.545109021804361049e+00	3.316935774739178999e+00
5.547109421884377056e+00	3.317773339465170057e+00
5.549109821964393063e+00	3.318610813583215968e+00
5.551110222044409070e+00	3.319448197135776102e+00
5.553110622124425078e+00	3.320285490165276077e+00
5.555111022204441085e+00	3.321122692714104652e+00
5.557111422284457092e+00	3.321959804824616835e+00
5.559111822364473099e+00	3.322796826539132109e+00
5.561112222444489106e+00	3.323633757899934871e+00
5.563112622524505113e+00	3.324470598949273992e+00
5.565113022604521120e+00	3.325307349729365036e+00
5.567113422684537127e+00	3.326144010282386709e+00
5.569113822764553134e+00	3.326980580650484409e+00
5.571114222844569142e+00	3.327817060875768007e+00
5.573114622924585149e+00	3.328653451000311847e+00
5.575115023004601156e+00	3.329489751066157410e+00
5.577115423084617163e+00	3.330325961115310207e+00
5.579115823164633170e+00	3.331162081189741109e+00
5.581116223244649177e+00	3.331998111331386347e+00
5.583116623324665184e+00	3.332834051582148405e+00
5.585117023404681191e+00	3.333669901983894235e+00
5.587117423484697198e+00	3.334505662578457041e+00
5.589117823564713206e+00	3.335341333407634945e+00
5.591118223644729213e+00	3.336176914513192759e+00
5.593118623724745220e+00	3.337012405936858883e+00
5.595119023804761227e+00	3.337847807720329740e+00
5.597119423884777234e+00	3.338683119905266228e+00
5.599119823964793241e+00	3.339518342533294604e+00
5.601120224044809248e+00	3.340353475646007819e+00
5.603120624124825255e+00	3.341188519284964631e+00
5.605121024204841262e+00	3.342023473491689156e+00
5.607121424284857270e+00	3.342858338307671318e+00
5.609121824364873277e+00	3.343693113774367731e+00
5.611122224444889284e+00	3.344527799933200818e+00
5.613122624524905291e+00	3.345362396825558360e+00
5.615123024604921298e+00	3.346196904492794388e+00
5.617123424684937305e+00	3.347031322976230072e+00
5.619123824764953312e+00	3.347865652317151941e+00
5.621124224844969319e+00	3.348699892556811886e+00
5.623124624924985326e+00	3.349534043736430267e+00
5.625125025005001334e+00	3.350368105897191029e+00
5.627125425085017341e+00	3.351202079080247032e+00
5.629125825165033348e+00	3.352035963326715606e+00
5.631126225245049355e+00	3.352869758677680778e+00
5.633126625325065362e+00	3.353703465174194154e+00
5.635127025405081369e+00	3.354537082857272257e+00
5.637127425485097376e+00	3.355370611767899636e+00
5.639127825565113383e+00	3.356204051947025757e+00
5.641128225645129390e+00	3.357037403435568113e+00
5.643128625725145397e+00	3.357870666274410443e+00
5.645129025805161405e+00	3.358703840504402738e+00
5.647129425885177412e+00	3.359536926166361681e+00
5.649129825965193419e+00	3.360369923301071093e+00
5.651130226045209426e+00	3.361202831949281489e+00
5.653130626125225433e+00	3.362035652151710075e+00
5.655131026205241440e+00	3.362868383949041196e+00
5.657131426285257447e+00	3.363701027381925890e+00
5.659131826365273454e+00	3.364533582490981889e+00
5.661132226445289461e+00	3.365366049316794506e+00
5.663132626525305469e+00	3.366198427899915302e+00
5.665133026605321476e+00	3.367030718280863866e+00
5.667133426685337483e+00	3.367862920500126034e+00
5.669133826765353490e+00	3.368695034598155225e+00
5.671134226845369497e+00	3.369527060615371550e+00
5.673134626925385504e+00	3.370358998592163147e+00
5.675135027005401511e+00	3.371190848568884402e+00
5.677135427085417518e+00	3.372022610585857727e+00
5.679135827165433525e+00	3.372854284683373116e+00
5.681136227245449533e+00	3.373685870901686812e+00
5.683136627325465540e+00	3.374517369281023083e+00
5.685137027405481547e+00	3.375348779861573778e+00
5.687137427485497554e+00	3.376180102683498330e+00
5.689137827565513561e+00	3.377011337786923306e+00
5.691138227645528680e+00	3.377842485211942414e+00
5.693138627725544687e+00	3.378673544998618272e+00
5.695139027805560694e+00	3.379504517186980195e+00
5.697139427885576701e+00	3.380335401817025076e+00
5.699139827965592708e+00	3.381166198928717392e+00
5.701140228045608715e+00	3.381996908561990534e+00
5.703140628125624723e+00	3.382827530756744583e+00
5.705141028205640730e+00	3.383658065552847205e+00
5.707141428285656737e+00	3.384488512990134979e+00
5.709141828365672744e+00	3.385318873108411619e+00
5.711142228445688751e+00	3.386149145947448424e+00
5.713142628525704758e+00	3.386979331546986050e+00
5.715143028605720765e+00	3.387809429946731399e+00
5.717143428685736772e+00	3.388639441186361179e+00
5.719143828765752779e+00	3.389469365305518345e+00
5.721144228845768787e+00	3.390299202343815654e+00
5.723144628925784794e+00	3.391128952340833003e+00
5.725145029005800801e+00	3.391958615336118310e+00
5.727145429085816808e+00	3.392788191369188855e+00
5.729145829165832815e+00	3.393617680479528609e+00
5.731146229245848822e+00	3.394447082706591345e+00
5.733146629325864829e+00	3.395276398089797976e+00
5.735147029405880836e+00	3.396105626668538324e+00
5.737147429485896843e+00	3.396934768482171130e+00
5.739147829565912851e+00	3.397763823570022712e+00
5.741148229645928858e+00	3.398592791971387861e+00
5.743148629725944865e+00	3.399421673725530280e+00
5.745149029805960872e+00	3.400250468871682141e+00
5.747149429885976879e+00	3.401079177449044533e+00
5.749149829965992886e+00	3.401907799496786566e+00
5.751150230046008893e+00	3.402736335054046268e+00
5.753150630126024900e+00	3.403564784159930134e+00
5.755151030206040907e+00	3.404393146853514018e+00
5.757151430286056915e+00	3.405221423173841799e+00
5.759151830366072922e+00	3.406049613159926270e+00
5.761152230446088929e+00	3.406877716850750026e+00
5.763152630526104936e+00	3.407705734285262800e+00
5.765153030606120943e+00	3.408533665502385013e+00
5.767153430686136950e+00	3.409361510541004670e+00
5.769153830766152957e+00	3.410189269439979132e+00
5.771154230846168964e+00	3.411016942238135563e+00
5.773154630926184971e+00	3.411844528974269153e+00
5.775155031006200979e+00	3.412672029687144892e+00
5.777155431086216986e+00	3.413499444415496242e+00
5.779155831166232993e+00	3.414326773198026022e+00
5.781156231246249000e+00	3.415154016073406851e+00
5.783156631326265007e+00	3.415981173080279376e+00
5.785157031406281014e+00	3.416808244257254934e+00
5.787157431486297021e+00	3.417635229642913330e+00
5.789157831566313028e+00	3.418462129275803285e+00
5.791158231646329035e+00	3.419288943194443764e+00
5.793158631726345043e+00	3.420115671437322646e+00
5.795159031806361050e+00	3.420942314042897170e+00
5.797159431886377057e+00	3.421768871049594818e+00
5.799159831966393064e+00	3.422595342495811543e+00
5.801160232046409071e+00	3.423421728419913546e+00
5.803160632126425078e+00	3.424248028860235937e+00
5.805161032206441085e+00	3.425074243855084077e+00
5.807161432286457092e+00	3.425900373442733127e+00
5.809161832366473099e+00	3.426726417661427160e+00
5.811162232446489107e+00	3.427552376549380053e+00
5.813162632526505114e+00	3.428378250144776374e+00
5.815163032606521121e+00	3.429204038485769157e+00
5.817163432686537128e+00	3.430029741610482130e+00
5.819163832766553135e+00	3.430855359557008821e+00
5.821164232846569142e+00	3.431680892363412116e+00
5.823164632926585149e+00	3.432506340067725592e+00
5.825165033006601156e+00	3.433331702707952182e+00
5.827165433086617163e+00	3.434156980322065067e+00
5.829165833166633170e+00	3.434982172948006784e+00
5.831166233246649178e+00	3.435807280623691451e+00
5.833166633326665185e+00	3.436632303387001208e+00
5.835167033406681192e+00	3.437457241275790221e+00
5.837167433486697199e+00	3.438282094327882010e+00
5.839167833566713206e+00	3.439106862581069457e+00
5.841168233646729213e+00	3.439931546073117463e+00
5.843168633726745220e+00	3.440756144841759845e+00
5.845169033806761227e+00	3.441580658924701108e+00
5.847169433886777234e+00	3.442405088359616006e+00
5.849169833966793242e+00	3.443229433184149535e+00
5.851170234046809249e+00	3.444053693435917829e+00
5.853170634126825256e+00	3.444877869152505934e+00
5.855171034206841263e+00	3.445701960371470918e+00
5.857171434286857270e+00	3.446525967130339652e+00
5.859171834366873277e+00	3.447349889466609696e+00
5.861172234446889284e+00	3.448173727417748413e+00
5.863172634526905291e+00	3.448997481021195188e+00
5.865173034606921298e+00	3.449821150314358764e+00
5.867173434686937306e+00	3.450644735334619018e+00
5.869173834766953313e+00	3.451468236119326516e+00
5.871174234846969320e+00	3.452291652705802516e+00
5.873174634926985327e+00	3.453114985131339409e+00
5.875175035007001334e+00	3.453938233433199390e+00
5.877175435087017341e+00	3.454761397648616672e+00
5.879175835167033348e+00	3.455584477814795719e+00
5.881176235247049355e+00	3.456407473968911237e+00
5.883176635327065362e+00	3.457230386148110401e+00
5.885177035407081370e+00	3.458053214389510188e+00
5.887177435487097377e+00	3.458875958730198263e+00
5.889177835567113384e+00	3.459698619207234316e+00
5.891178235647129391e+00	3.460521195857649168e+00
5.893178635727145398e+00	3.461343688718443001e+00
5.895179035807161405e+00	3.462166097826589350e+00
5.897179435887177412e+00	3.462988423219031553e+00
5.899179835967193419e+00	3.463810664932684524e+00
5.901180236047209426e+00	3.464632823004433426e+00
5.903180636127225434e+00	3.465454897471136775e+00
5.905181036207241441e+00	3.466276888369622444e+00
5.907181436287257448e+00	3.467098795736690331e+00
5.909181836367273455e+00	3.467920619609111910e+00
5.911182236447289462e+00	3.468742360023629345e+00
5.913182636527305469e+00	3.469564017016957269e+00
5.915183036607321476e+00	3.470385590625780114e+00
5.917183436687337483e+00	3.471207080886755225e+00
5.919183836767353490e+00	3.472028487836511523e+00
5.921184236847369498e+00	3.472849811511647733e+00
5.923184636927385505e+00	3.473671051948736377e+00
5.925185037007401512e+00	3.474492209184320224e+00
5.927185437087417519e+00	3.475313283254913177e+00
5.929185837167433526e+00	3.476134274197002938e+00
5.931186237247449533e+00	3.476955182047046566e+00
5.933186637327465540e+00	3.477776006841474032e+00
5.935187037407481547e+00	3.478596748616686885e+00
5.937187437487497554e+00	3.479417407409058249e+00
5.939187837567513562e+00	3.480237983254933276e+00
5.941188237647529569e+00	3.481058476190629136e+00
5.943188637727545576e+00	3.481878886252434580e+00
5.945189037807561583e+00	3.482699213476610378e+00
5.947189437887577590e+00	3.483519457899388883e+00
5.949189837967593597e+00	3.484339619556974910e+00
5.951190238047609604e+00	3.485159698485545299e+00
5.953190638127625611e+00	3.485979694721248467e+00
5.955191038207641618e+00	3.486799608300205300e+00
5.957191438287657625e+00	3.487619439258508258e+00
5.959191838367673633e+00	3.488439187632222716e+00
5.961192238447689640e+00	3.489258853457385623e+00
5.963192638527705647e+00	3.490078436770006398e+00
5.965193038607721654e+00	3.490897937606066925e+00
5.967193438687737661e+00	3.491717356001519779e+00
5.969193838767753668e+00	3.492536691992292219e+00
5.971194238847769675e+00	3.493355945614282199e+00
5.973194638927785682e+00	3.494175116903360134e+00
5.975195039007801689e+00	3.494994205895369355e+00
5.977195439087817697e+00	3.495813212626125654e+00
5.979195839167833704e+00	3.496632137131415963e+00
5.981196239247849711e+00	3.497450979447001895e+00
5.983196639327865718e+00	3.498269739608615314e+00
5.985197039407881725e+00	3.499088417651962324e+00
5.987197439487897732e+00	3.499907013612720164e+00
5.989197839567913739e+00	3.500725527526540315e+00
5.991198239647929746e+00	3.501543959429044950e+00
5.993198639727945753e+00	3.502362309355830039e+00
5.995199039807961761e+00	3.503180577342464463e+00
5.997199439887977768e+00	3.503998763424489127e+00
5.999199839967993775e+00	3.504816867637418287e+00
6.001200240048009782e+00	3.505634890016737781e+00
6.003200640128025789e+00	3.506452830597908132e+00
6.005201040208041796e+00	3.507270689416360554e+00
6.007201440288057803e+00	3.508088466507500947e+00
6.009201840368073810e+00	3.508906161906706789e+00
6.011202240448089817e+00	3.509723775649329802e+00
6.013202640528105825e+00	3.510541307770693287e+00
6.015203040608121832e+00	3.511358758306093897e+00
6.017203440688137839e+00	3.512176127290802086e+00
6.019203840768153846e+00	3.512993414760060329e+00
6.021204240848169853e+00	3.513810620749084457e+00
6.023204640928185860e+00	3.514627745293064098e+00
6.025205041008201867e+00	3.515444788427160905e+00
6.027205441088217874e+00	3.516261750186510326e+00
6.029205841168233881e+00	3.517078630606221168e+00
6.031206241248249889e+00	3.517895429721374700e+00
6.033206641328265896e+00	3.518712147567025994e+00
6.035207041408281903e+00	3.519528784178203029e+00
6.037207441488297910e+00	3.520345339589908029e+00
6.039207841568313917e+00	3.521161813837115684e+00
6.041208241648329924e+00	3.521978206954773594e+00
6.043208641728345931e+00	3.522794518977803602e+00
6.045209041808361938e+00	3.523610749941100906e+00
6.047209441888377945e+00	3.524426899879533615e+00
6.049209841968393953e+00	3.525242968827944079e+00
6.051210242048409960e+00	3.526058956821147117e+00
6.053210642128425967e+00	3.526874863893932233e+00
6.055211042208441974e+00	3.527690690081061842e+00
6.057211442288457981e+00	3.528506435417272158e+00
6.059211842368473988e+00	3.529322099937272306e+00
6.061212242448489995e+00	3.530137683675746096e+00
6.063212642528506002e+00	3.530953186667350252e+00
6.065213042608522009e+00	3.531768608946715737e+00
6.067213442688538017e+00	3.532583950548446872e+00
6.069213842768554024e+00	3.533399211507122217e+00
6.071214242848570031e+00	3.534214391857293691e+00
6.073214642928586038e+00	3.535029491633486565e+00
6.075215043008602045e+00	3.535844510870201240e+00
6.077215443088618052e+00	3.536659449601910588e+00
6.079215843168634059e+00	3.537474307863062606e+00
6.081216243248650066e+00	3.538289085688078650e+00
6.083216643328666073e+00	3.539103783111353430e+00
6.085217043408682080e+00	3.539918400167256785e+00
6.087217443488698088e+00	3.540732936890132354e+00
6.089217843568714095e+00	3.541547393314296688e+00
6.091218243648730102e+00	3.542361769474041910e+00
6.093218643728746109e+00	3.543176065403633501e+00
6.095219043808762116e+00	3.543990281137310738e+00
6.097219443888778123e+00	3.544804416709288031e+00
6.099219843968794130e+00	3.545618472153752698e+00
6.101220244048810137e+00	3.546432447504867636e+00
6.103220644128826144e+00	3.547246342796768648e+00
6.105221044208842152e+00	3.548060158063567116e+00
6.107221444288858159e+00	3.548873893339348218e+00
6.109221844368874166e+00	3.549687548658170488e+00
6.111222244448890173e+00	3.550501124054068036e+00
6.113222644528906180e+00	3.551314619561048769e+00
6.115223044608922187e+00	3.552128035213095725e+00
6.117223444688938194e+00	3.552941371044165741e+00
6.119223844768954201e+00	3.553754627088189455e+00
6.121224244848970208e+00	3.554567803379073521e+00
6.123224644928986216e+00	3.555380899950697948e+00
6.125225045009002223e+00	3.556193916836917879e+00
6.127225445089018230e+00	3.557006854071562252e+00
6.129225845169034237e+00	3.557819711688436026e+00
6.131226245249050244e+00	3.558632489721317960e+00
6.133226645329066251e+00	3.559445188203960608e+00
6.135227045409082258e+00	3.560257807170092104e+00
6.137227445489098265e+00	3.561070346653416152e+00
6.139227845569114272e+00	3.561882806687609371e+00
6.141228245649130280e+00	3.562695187306324396e+00
6.143228645729146287e+00	3.563507488543188551e+00
6.145229045809161406e+00	3.564319710431802957e+00
6.147229445889177413e+00	3.565131853005744755e+00
6.149229845969193420e+00	3.565943916298565775e+00
6.151230246049209427e+00	3.566755900343792529e+00
6.153230646129225434e+00	3.567567805174926221e+00
6.155231046209241441e+00	3.568379630825442739e+00
6.157231446289257448e+00	3.569191377328794434e+00
6.159231846369273455e+00	3.570003044718407015e+00
6.161232246449289462e+00	3.570814633027681761e+00
6.163232646529305470e+00	3.571626142289995531e+00
6.165233046609321477e+00	3.572437572538699424e+00
6.167233446689337484e+00	3.573248923807120114e+00
6.169233846769353491e+00	3.574060196128559852e+00
6.171234246849369498e+00	3.574871389536295130e+00
6.173234646929385505e+00	3.575682504063578460e+00
6.175235047009401512e+00	3.576493539743637040e+00
6.177235447089417519e+00	3.577304496609673201e+00
6.179235847169433526e+00	3.578115374694864848e+00
6.181236247249449534e+00	3.578926174032365459e+00
6.183236647329465541e+00	3.579736894655303203e+00
6.185237047409481548e+00	3.580547536596782265e+00
6.187237447489497555e+00	3.581358099889881963e+00
6.189237847569513562e+00	3.582168584567656300e+00
6.191238247649529569e+00	3.582978990663135299e+00
6.193238647729545576e+00	3.583789318209325447e+00
6.195239047809561583e+00	3.584599567239207030e+00
6.197239447889577590e+00	3.585409737785736350e+00
6.199239847969593598e+00	3.586219829881845733e+00
6.201240248049609605e+00	3.587029843560442632e+00
6.203240648129625612e+00	3.587839778854410522e+00
6.205241048209641619e+00	3.588649635796608006e+00
6.207241448289657626e+00	3.589459414419869709e+00
6.209241848369673633e+00	3.590269114757004942e+00
6.211242248449689640e+00	3.591078736840800367e+00
6.213242648529705647e+00	3.591888280704017333e+00
6.215243048609721654e+00	3.592697746379392321e+00
6.217243448689737662e+00	3.593507133899639605e+00
6.219243848769753669e+00	3.594316443297446817e+00
6.221244248849769676e+00	3.595125674605478938e+00
6.223244648929785683e+00	3.595934827856376970e+00
6.225245049009801690e+00	3.596743903082756155e+00
6.227245449089817697e+00	3.597552900317209978e+00
6.229245849169833704e+00	3.598361819592305277e+00
6.231246249249849711e+00	3.599170660940587130e+00
6.233246649329865718e+00	3.599979424394575300e+00
6.235247049409881726e+00	3.600788109986766017e+00
6.237247449489897733e+00	3.601596717749630638e+00
6.239247849569913740e+00	3.602405247715618319e+00
6.241248249649929747e+00	3.603213699917152457e+00
